Date,Region,Province,Country,Total_Confirmed,Total_Deaths,Total_Recovered,Total_Active,Population
2020-04-13,,Wisconsin,US,3428.0,154.0,0.0,3274.0,5822434
2020-04-14,,Wisconsin,US,3555.0,170.0,0.0,3385.0,5822434
2020-04-15,,Wisconsin,US,3721.0,183.0,0.0,3538.0,5822434
2020-04-16,,Wisconsin,US,3875.0,197.0,0.0,3678.0,5822434
2020-04-17,,Wisconsin,US,4053.0,206.0,0.0,3847.0,5822434
2020-04-18,,Wisconsin,US,4199.0,212.0,0.0,3987.0,5822434
2020-04-19,,Wisconsin,US,4346.0,220.0,0.0,4126.0,5822434
2020-04-20,,Wisconsin,US,4499.0,230.0,0.0,4269.0,5822434
2020-04-21,,Wisconsin,US,4625.0,244.0,0.0,4381.0,5822434
2020-04-22,,Wisconsin,US,4845.0,248.0,0.0,4597.0,5822434
2020-04-23,,Wisconsin,US,5052.0,258.0,0.0,4794.0,5822434
2020-04-24,,Wisconsin,US,5356.0,263.0,0.0,5093.0,5822434
2020-04-25,,Wisconsin,US,5687.0,266.0,0.0,5421.0,5822434
2020-01-22,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-01-23,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-01-24,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-01-25,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-01-26,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-01-27,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-01-28,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-01-29,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-01-30,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-01-31,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-02-01,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-02-02,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-02-03,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-02-04,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-02-05,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-02-06,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-02-07,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-02-08,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-02-09,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-02-10,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-02-11,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-02-12,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-02-13,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-02-14,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-02-15,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-02-16,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-02-17,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-02-18,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-02-19,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-02-20,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-02-21,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-02-22,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-02-23,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-02-24,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-02-25,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-02-26,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-02-27,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-02-28,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-02-29,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-03-01,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-03-02,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-03-03,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-03-04,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-03-05,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-03-06,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-03-07,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-03-08,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-03-09,,Utah,US,0.0,0.0,0.0,0.0,3205958
2020-03-10,,Utah,US,2.0,0.0,0.0,0.0,3205958
2020-03-11,,Utah,US,3.0,0.0,0.0,0.0,3205958
2020-03-12,,Utah,US,5.0,0.0,0.0,0.0,3205958
2020-03-13,,Utah,US,9.0,0.0,0.0,0.0,3205958
2020-03-14,,Utah,US,10.0,0.0,0.0,0.0,3205958
2020-03-15,,Utah,US,28.0,0.0,0.0,0.0,3205958
2020-03-16,,Utah,US,39.0,0.0,0.0,0.0,3205958
2020-03-17,,Utah,US,51.0,0.0,0.0,0.0,3205958
2020-03-18,,Utah,US,51.0,0.0,0.0,0.0,3205958
2020-03-19,,Utah,US,80.0,0.0,0.0,0.0,3205958
2020-03-20,,Utah,US,78.0,0.0,0.0,0.0,3205958
2020-03-21,,Utah,US,136.0,0.0,0.0,0.0,3205958
2020-03-22,,Utah,US,162.0,1.0,0.0,0.0,3205958
2020-03-23,,Utah,US,257.0,1.0,0.0,0.0,3205958
2020-03-24,,Utah,US,298.0,1.0,0.0,0.0,3205958
2020-03-25,,Utah,US,340.0,1.0,0.0,0.0,3205958
2020-03-26,,Utah,US,396.0,1.0,0.0,0.0,3205958
2020-03-27,,Utah,US,472.0,1.0,0.0,0.0,3205958
2020-03-28,,Utah,US,602.0,1.0,0.0,0.0,3205958
2020-03-29,,Utah,US,720.0,2.0,0.0,0.0,3205958
2020-03-30,,Utah,US,798.0,4.0,0.0,0.0,3205958
2020-03-31,,Utah,US,888.0,5.0,0.0,0.0,3205958
2020-04-01,,Utah,US,888.0,5.0,0.0,0.0,3205958
2020-04-02,,Utah,US,1092.0,7.0,0.0,0.0,3205958
2020-04-03,,Utah,US,1255.0,7.0,0.0,0.0,3205958
2020-04-04,,Utah,US,1435.0,8.0,0.0,0.0,3205958
2020-04-05,,Utah,US,1608.0,8.0,0.0,0.0,3205958
2020-04-06,,Utah,US,1685.0,13.0,0.0,0.0,3205958
2020-04-07,,Utah,US,1746.0,13.0,0.0,0.0,3205958
2020-04-08,,Utah,US,1855.0,13.0,0.0,0.0,3205958
2020-04-09,,Utah,US,1856.0,13.0,0.0,0.0,3205958
2020-04-10,,Utah,US,2103.0,17.0,0.0,0.0,3205958
2020-04-11,,Utah,US,2207.0,18.0,0.0,0.0,3205958
2020-04-12,,Utah,US,2303.0,18.0,0.0,2285.0,3205958
2020-04-13,,Utah,US,2363.0,13.0,0.0,2350.0,3205958
2020-04-14,,Utah,US,2417.0,18.0,0.0,2399.0,3205958
2020-04-15,,Utah,US,2548.0,20.0,0.0,2528.0,3205958
2020-04-16,,Utah,US,2683.0,20.0,0.0,2663.0,3205958
2020-04-17,,Utah,US,2793.0,23.0,0.0,2770.0,3205958
2020-04-18,,Utah,US,2917.0,25.0,0.0,2892.0,3205958
2020-04-19,,Utah,US,3069.0,27.0,0.0,3042.0,3205958
2020-04-20,,Utah,US,3213.0,28.0,0.0,3185.0,3205958
2020-04-21,,Utah,US,3297.0,32.0,0.0,3265.0,3205958
2020-04-22,,Utah,US,3445.0,32.0,0.0,3413.0,3205958
2020-04-23,,Utah,US,3612.0,35.0,0.0,3577.0,3205958
2020-04-24,,Utah,US,3782.0,39.0,0.0,3743.0,3205958
2020-04-25,,Utah,US,3948.0,41.0,0.0,3907.0,3205958
2020-01-22,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-01-23,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-01-24,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-01-25,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-01-26,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-01-27,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-01-28,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-01-29,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-01-30,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-01-31,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-02-01,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-02-02,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-02-03,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-02-04,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-02-05,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-02-06,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-02-07,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-02-08,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-02-09,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-02-10,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-02-11,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-02-12,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-02-13,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-02-14,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-02-15,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-02-16,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-02-17,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-02-18,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-02-19,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-02-20,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-02-21,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-02-22,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-02-23,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-02-24,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-02-25,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-02-26,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-02-27,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-02-28,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-02-29,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-03-01,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-03-02,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-03-03,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-03-04,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-03-05,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-03-06,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-03-07,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-03-08,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-03-09,,Maryland,US,0.0,0.0,0.0,0.0,6045680
2020-03-10,,Maryland,US,8.0,0.0,0.0,0.0,6045680
2020-03-11,,Maryland,US,9.0,0.0,0.0,0.0,6045680
2020-03-12,,Maryland,US,12.0,0.0,0.0,0.0,6045680
2020-03-13,,Maryland,US,18.0,0.0,0.0,0.0,6045680
2020-03-14,,Maryland,US,26.0,0.0,0.0,0.0,6045680
2020-03-15,,Maryland,US,32.0,0.0,0.0,0.0,6045680
2020-03-16,,Maryland,US,41.0,0.0,3.0,0.0,6045680
2020-03-17,,Maryland,US,60.0,0.0,3.0,0.0,6045680
2020-03-18,,Maryland,US,85.0,0.0,0.0,0.0,6045680
2020-03-19,,Maryland,US,107.0,1.0,0.0,0.0,6045680
2020-03-20,,Maryland,US,149.0,1.0,0.0,0.0,6045680
2020-03-21,,Maryland,US,193.0,2.0,0.0,0.0,6045680
2020-03-22,,Maryland,US,244.0,3.0,0.0,0.0,6045680
2020-03-23,,Maryland,US,290.0,3.0,0.0,0.0,6045680
2020-03-24,,Maryland,US,349.0,4.0,0.0,0.0,6045680
2020-03-25,,Maryland,US,425.0,4.0,0.0,0.0,6045680
2020-03-26,,Maryland,US,583.0,4.0,0.0,0.0,6045680
2020-03-27,,Maryland,US,775.0,5.0,0.0,0.0,6045680
2020-03-28,,Maryland,US,995.0,5.0,0.0,0.0,6045680
2020-03-29,,Maryland,US,1239.0,10.0,0.0,0.0,6045680
2020-03-30,,Maryland,US,1413.0,15.0,0.0,0.0,6045680
2020-03-31,,Maryland,US,1660.0,18.0,0.0,0.0,6045680
2020-04-01,,Maryland,US,1986.0,31.0,0.0,0.0,6045680
2020-04-02,,Maryland,US,2331.0,36.0,0.0,0.0,6045680
2020-04-03,,Maryland,US,2758.0,43.0,0.0,0.0,6045680
2020-04-04,,Maryland,US,3125.0,54.0,0.0,0.0,6045680
2020-04-05,,Maryland,US,3617.0,67.0,0.0,0.0,6045680
2020-04-06,,Maryland,US,4045.0,91.0,0.0,0.0,6045680
2020-04-07,,Maryland,US,4371.0,103.0,0.0,0.0,6045680
2020-04-08,,Maryland,US,5529.0,124.0,0.0,0.0,6045680
2020-04-09,,Maryland,US,6185.0,138.0,0.0,0.0,6045680
2020-04-10,,Maryland,US,6968.0,171.0,0.0,0.0,6045680
2020-04-11,,Maryland,US,7694.0,206.0,0.0,0.0,6045680
2020-04-12,,Maryland,US,8225.0,236.0,0.0,7989.0,6045680
2020-04-13,,Maryland,US,8936.0,262.0,0.0,8674.0,6045680
2020-04-14,,Maryland,US,9472.0,302.0,0.0,9170.0,6045680
2020-04-15,,Maryland,US,10032.0,311.0,0.0,9721.0,6045680
2020-04-16,,Maryland,US,10784.0,319.0,0.0,10465.0,6045680
2020-04-17,,Maryland,US,11572.0,334.0,0.0,11238.0,6045680
2020-04-18,,Maryland,US,12326.0,421.0,0.0,11905.0,6045680
2020-04-19,,Maryland,US,12847.0,461.0,0.0,12386.0,6045680
2020-04-20,,Maryland,US,13684.0,582.0,0.0,13102.0,6045680
2020-04-21,,Maryland,US,14193.0,652.0,0.0,13541.0,6045680
2020-04-22,,Maryland,US,14775.0,698.0,0.0,14077.0,6045680
2020-04-23,,Maryland,US,15737.0,748.0,0.0,14989.0,6045680
2020-04-24,,Maryland,US,16616.0,798.0,0.0,15818.0,6045680
2020-04-25,,Maryland,US,17766.0,875.0,0.0,16891.0,6045680
2020-01-22,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-01-23,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-01-24,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-01-25,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-01-26,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-01-27,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-01-28,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-01-29,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-01-30,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-01-31,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-02-01,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-02-02,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-02-03,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-02-04,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-02-05,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-02-06,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-02-07,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-02-08,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-02-09,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-02-10,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-02-11,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-02-12,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-02-13,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-02-14,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-02-15,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-02-16,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-02-17,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-02-18,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-02-19,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-02-20,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-02-21,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-02-22,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-02-23,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-02-24,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-02-25,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-02-26,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-02-27,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-02-28,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-02-29,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-03-01,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-03-02,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-03-03,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-03-04,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-03-05,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-03-06,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-03-07,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-03-08,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-03-09,,Kentucky,US,0.0,0.0,0.0,0.0,4467673
2020-03-10,,Kentucky,US,6.0,0.0,0.0,0.0,4467673
2020-03-11,,Kentucky,US,8.0,0.0,0.0,0.0,4467673
2020-03-12,,Kentucky,US,10.0,0.0,0.0,0.0,4467673
2020-03-13,,Kentucky,US,14.0,0.0,0.0,0.0,4467673
2020-03-14,,Kentucky,US,14.0,0.0,0.0,0.0,4467673
2020-03-15,,Kentucky,US,20.0,0.0,0.0,0.0,4467673
2020-03-16,,Kentucky,US,21.0,1.0,1.0,0.0,4467673
2020-03-17,,Kentucky,US,26.0,1.0,1.0,0.0,4467673
2020-03-18,,Kentucky,US,27.0,1.0,0.0,0.0,4467673
2020-03-19,,Kentucky,US,37.0,2.0,0.0,0.0,4467673
2020-03-20,,Kentucky,US,47.0,2.0,0.0,0.0,4467673
2020-03-21,,Kentucky,US,87.0,3.0,0.0,0.0,4467673
2020-03-22,,Kentucky,US,103.0,3.0,0.0,0.0,4467673
2020-03-23,,Kentucky,US,123.0,4.0,0.0,0.0,4467673
2020-03-24,,Kentucky,US,162.0,4.0,0.0,0.0,4467673
2020-03-25,,Kentucky,US,197.0,5.0,0.0,0.0,4467673
2020-03-26,,Kentucky,US,247.0,5.0,0.0,0.0,4467673
2020-03-27,,Kentucky,US,301.0,7.0,0.0,0.0,4467673
2020-03-28,,Kentucky,US,380.0,9.0,0.0,0.0,4467673
2020-03-29,,Kentucky,US,438.0,9.0,0.0,0.0,4467673
2020-03-30,,Kentucky,US,479.0,11.0,0.0,0.0,4467673
2020-03-31,,Kentucky,US,628.0,11.0,0.0,0.0,4467673
2020-04-01,,Kentucky,US,632.0,18.0,0.0,0.0,4467673
2020-04-02,,Kentucky,US,770.0,31.0,0.0,0.0,4467673
2020-04-03,,Kentucky,US,770.0,34.0,0.0,0.0,4467673
2020-04-04,,Kentucky,US,917.0,40.0,0.0,0.0,4467673
2020-04-05,,Kentucky,US,955.0,45.0,0.0,0.0,4467673
2020-04-06,,Kentucky,US,955.0,45.0,0.0,0.0,4467673
2020-04-07,,Kentucky,US,1149.0,65.0,0.0,0.0,4467673
2020-04-08,,Kentucky,US,1149.0,65.0,0.0,0.0,4467673
2020-04-09,,Kentucky,US,1341.0,73.0,0.0,0.0,4467673
2020-04-10,,Kentucky,US,1693.0,90.0,0.0,0.0,4467673
2020-04-11,,Kentucky,US,1693.0,90.0,0.0,0.0,4467673
2020-04-12,,Kentucky,US,1963.0,97.0,0.0,1866.0,4467673
2020-04-13,,Kentucky,US,2018.0,113.0,0.0,1905.0,4467673
2020-04-14,,Kentucky,US,2048.0,106.0,0.0,1942.0,4467673
2020-04-15,,Kentucky,US,2210.0,115.0,0.0,2095.0,4467673
2020-04-16,,Kentucky,US,2435.0,129.0,0.0,2306.0,4467673
2020-04-17,,Kentucky,US,2522.0,137.0,0.0,2385.0,4467673
2020-04-18,,Kentucky,US,2707.0,144.0,0.0,2563.0,4467673
2020-04-19,,Kentucky,US,2960.0,146.0,0.0,2814.0,4467673
2020-04-20,,Kentucky,US,3050.0,154.0,0.0,2896.0,4467673
2020-04-21,,Kentucky,US,3204.0,171.0,0.0,3033.0,4467673
2020-04-22,,Kentucky,US,3378.0,185.0,0.0,3193.0,4467673
2020-04-23,,Kentucky,US,3479.0,191.0,0.0,3288.0,4467673
2020-04-24,,Kentucky,US,3779.0,200.0,0.0,3579.0,4467673
2020-04-25,,Kentucky,US,3915.0,205.0,0.0,3710.0,4467673
2020-01-22,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-01-23,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-01-24,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-01-25,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-01-26,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-01-27,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-01-28,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-01-29,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-01-30,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-01-31,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-02-01,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-02-02,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-02-03,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-02-04,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-02-05,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-02-06,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-02-07,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-02-08,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-02-09,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-02-10,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-02-11,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-02-12,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-02-13,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-02-14,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-02-15,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-02-16,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-02-17,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-02-18,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-02-19,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-02-20,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-02-21,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-02-22,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-02-23,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-02-24,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-02-25,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-02-26,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-02-27,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-02-28,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-02-29,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-03-01,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-03-02,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-03-03,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-03-04,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-03-05,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-03-06,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-03-07,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-03-08,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-03-09,,Oklahoma,US,0.0,0.0,0.0,0.0,3956971
2020-03-10,,Oklahoma,US,2.0,0.0,0.0,0.0,3956971
2020-03-11,,Oklahoma,US,2.0,0.0,0.0,0.0,3956971
2020-03-12,,Oklahoma,US,2.0,0.0,0.0,0.0,3956971
2020-03-13,,Oklahoma,US,2.0,0.0,0.0,0.0,3956971
2020-03-14,,Oklahoma,US,4.0,0.0,0.0,0.0,3956971
2020-03-15,,Oklahoma,US,7.0,0.0,0.0,0.0,3956971
2020-03-16,,Oklahoma,US,10.0,0.0,0.0,0.0,3956971
2020-03-17,,Oklahoma,US,19.0,0.0,0.0,0.0,3956971
2020-03-18,,Oklahoma,US,19.0,0.0,0.0,0.0,3956971
2020-03-19,,Oklahoma,US,44.0,1.0,0.0,0.0,3956971
2020-03-20,,Oklahoma,US,49.0,1.0,0.0,0.0,3956971
2020-03-21,,Oklahoma,US,53.0,1.0,0.0,0.0,3956971
2020-03-22,,Oklahoma,US,67.0,2.0,0.0,0.0,3956971
2020-03-23,,Oklahoma,US,81.0,2.0,0.0,0.0,3956971
2020-03-24,,Oklahoma,US,106.0,3.0,0.0,0.0,3956971
2020-03-25,,Oklahoma,US,164.0,5.0,0.0,0.0,3956971
2020-03-26,,Oklahoma,US,248.0,7.0,0.0,0.0,3956971
2020-03-27,,Oklahoma,US,322.0,8.0,0.0,0.0,3956971
2020-03-28,,Oklahoma,US,377.0,15.0,0.0,0.0,3956971
2020-03-29,,Oklahoma,US,429.0,16.0,0.0,0.0,3956971
2020-03-30,,Oklahoma,US,481.0,16.0,0.0,0.0,3956971
2020-03-31,,Oklahoma,US,568.0,23.0,0.0,0.0,3956971
2020-04-01,,Oklahoma,US,721.0,30.0,0.0,0.0,3956971
2020-04-02,,Oklahoma,US,881.0,34.0,0.0,0.0,3956971
2020-04-03,,Oklahoma,US,990.0,38.0,0.0,0.0,3956971
2020-04-04,,Oklahoma,US,1161.0,42.0,0.0,0.0,3956971
2020-04-05,,Oklahoma,US,1254.0,46.0,0.0,0.0,3956971
2020-04-06,,Oklahoma,US,1329.0,51.0,0.0,0.0,3956971
2020-04-07,,Oklahoma,US,1474.0,67.0,0.0,0.0,3956971
2020-04-08,,Oklahoma,US,1526.0,79.0,0.0,0.0,3956971
2020-04-09,,Oklahoma,US,1686.0,80.0,0.0,0.0,3956971
2020-04-10,,Oklahoma,US,1794.0,88.0,0.0,0.0,3956971
2020-04-11,,Oklahoma,US,1868.0,94.0,0.0,0.0,3956971
2020-04-12,,Oklahoma,US,1970.0,96.0,0.0,1874.0,3956971
2020-04-13,,Oklahoma,US,2069.0,99.0,0.0,1970.0,3956971
2020-04-14,,Oklahoma,US,2184.0,108.0,0.0,2076.0,3956971
2020-04-15,,Oklahoma,US,2263.0,123.0,0.0,2140.0,3956971
2020-04-16,,Oklahoma,US,2357.0,131.0,0.0,2226.0,3956971
2020-04-17,,Oklahoma,US,2465.0,136.0,0.0,2329.0,3956971
2020-04-18,,Oklahoma,US,2465.0,136.0,0.0,2329.0,3956971
2020-04-19,,Oklahoma,US,2567.0,140.0,0.0,2427.0,3956971
2020-04-20,,Oklahoma,US,2680.0,143.0,0.0,2537.0,3956971
